Date,Dow Jones Price,S&P 500 Price,Nasdaq Price
07/10/2002,"8,813.50",927.40,998.03
07/09/2002,"9,096.09",920.50,959.05
07/08/2002,"9,274.90",952.80,990.23
07/05/2002,"9,379.50",977.00,"1,014.33"
07/03/2002,"9,054.97",989.00,"1,060.89"
07/02/2002,"9,007.75",954.00,995.68
07/01/2002,"9,109.79",948.10,963.66
06/28/2002,"9,243.26",968.60,998.17
06/27/2002,"9,269.92",989.80,"1,051.41"
06/26/2002,"9,120.11",990.60,"1,050.64"
06/25/2002,"9,126.82",973.50,"1,027.22"
06/24/2002,"9,281.82",976.10,"1,022.74"
06/21/2002,"9,253.79",992.70,"1,057.68"
06/20/2002,"9,431.77",989.10,"1,035.63"
06/19/2002,"9,561.57","1,006.30","1,062.45"
06/18/2002,"9,706.12","1,020.00","1,097.54"
06/17/2002,"9,687.42","1,037.10","1,138.47"
06/14/2002,"9,474.21","1,036.20","1,149.91"
06/13/2002,"9,502.80","1,007.30","1,109.60"
06/12/2002,"9,617.71","1,009.60","1,106.54"
06/11/2002,"9,517.26","1,020.30","1,123.34"
06/10/2002,"9,645.40","1,013.60","1,100.97"
06/07/2002,"9,589.67","1,030.70","1,135.62"
06/06/2002,"9,624.64","1,027.50","1,140.24"
06/05/2002,"9,796.80","1,029.20","1,157.62"
06/04/2002,"9,687.84","1,049.90","1,195.60"
06/03/2002,"9,709.79","1,040.70","1,178.80"
05/31/2002,"9,925.25","1,040.70","1,159.15"
05/30/2002,"9,911.69","1,067.10","1,208.34"
05/29/2002,"9,923.04","1,064.70","1,227.90"
05/28/2002,"9,981.58","1,067.70","1,218.68"
05/24/2002,"10,104.26","1,074.50","1,244.82"
05/23/2002,"10,216.08","1,083.80","1,253.03"
05/22/2002,"10,157.88","1,097.10","1,286.77"
05/21/2002,"10,105.71","1,086.00","1,264.51"
05/20/2002,"10,229.50","1,079.90","1,255.91"
05/17/2002,"10,353.08","1,091.90","1,292.21"
05/16/2002,"10,289.21","1,106.60","1,325.80"
05/15/2002,"10,243.68","1,098.20","1,315.85"
05/14/2002,"10,298.14","1,091.10","1,311.05"
05/13/2002,"10,109.66","1,097.30","1,305.55"
05/10/2002,"9,939.92","1,074.60","1,241.54"
05/09/2002,"10,037.42","1,055.00","1,188.78"
05/08/2002,"10,141.83","1,073.00","1,240.41"
05/07/2002,"9,836.55","1,088.80","1,282.41"
05/06/2002,"9,808.04","1,049.50","1,159.25"
05/03/2002,"10,006.63","1,052.70","1,161.16"
05/02/2002,"10,091.87","1,073.40","1,190.74"
05/01/2002,"10,059.63","1,084.60","1,225.37"
04/30/2002,"9,946.22","1,086.50","1,267.43"
04/29/2002,"9,819.87","1,076.90","1,277.07"
04/26/2002,"9,910.72","1,065.50","1,246.75"
04/25/2002,"10,035.06","1,076.30","1,250.89"
04/24/2002,"10,030.43","1,091.50","1,302.32"
04/23/2002,"10,089.24","1,093.10","1,302.32"
04/22/2002,"10,136.43","1,101.00","1,322.81"
04/19/2002,"10,257.11","1,107.80","1,349.83"
04/18/2002,"10,205.28","1,125.20","1,385.01"
04/17/2002,"10,220.78","1,124.50","1,395.90"
04/16/2002,"10,301.32","1,126.10","1,403.71"
04/15/2002,"10,093.67","1,128.40","1,413.93"
04/12/2002,"10,190.82","1,102.50","1,355.09"
04/11/2002,"10,176.08","1,111.00","1,351.85"
04/10/2002,"10,381.73","1,103.70","1,324.65"
04/09/2002,"10,208.67","1,130.50","1,363.29"
04/08/2002,"10,249.08","1,117.80","1,345.32"
04/05/2002,"10,271.64","1,125.30","1,392.96"
04/04/2002,"10,235.17","1,122.70","1,376.72"
04/03/2002,"10,198.29","1,126.30","1,396.97"
04/02/2002,"10,313.71","1,125.40","1,394.21"
04/01/2002,"10,362.70","1,136.80","1,410.41"
03/28/2002,"10,403.94","1,146.50","1,478.52"
03/27/2002,"10,426.91","1,147.40","1,452.81"
03/26/2002,"10,353.36","1,144.60","1,436.51"
03/25/2002,"10,281.67","1,138.50","1,439.55"
03/22/2002,"10,427.67","1,131.90","1,427.60"
03/21/2002,"10,479.84","1,148.70","1,470.10"
03/20/2002,"10,501.57","1,153.60","1,488.97"
03/19/2002,"10,635.25","1,151.80","1,451.02"
03/18/2002,"10,577.75","1,170.30","1,504.67"
03/15/2002,"10,607.23","1,165.50","1,505.89"
03/14/2002,"10,517.14","1,166.20","1,495.41"
03/13/2002,"10,501.85","1,153.00","1,477.19"
03/12/2002,"10,632.35","1,154.10","1,486.27"
03/11/2002,"10,611.24","1,165.60","1,520.54"
03/08/2002,"10,572.49","1,168.30","1,553.80"
03/07/2002,"10,525.37","1,164.30","1,555.11"
03/06/2002,"10,574.29","1,157.50","1,506.81"
03/05/2002,"10,433.41","1,162.80","1,519.95"
03/04/2002,"10,586.82","1,146.10","1,498.95"
03/01/2002,"10,368.86","1,153.80","1,494.70"
02/28/2002,"10,106.13","1,131.80","1,435.41"
02/27/2002,"10,127.58","1,106.70","1,359.22"
02/26/2002,"10,115.26","1,109.90","1,378.48"
02/25/2002,"10,145.71","1,109.40","1,401.19"
02/22/2002,"9,968.15","1,109.40","1,407.99"
02/21/2002,"9,834.68","1,089.80","1,356.16"
02/20/2002,"9,941.17","1,081.00","1,348.25"
02/19/2002,"9,745.14","1,098.00","1,408.26"
02/15/2002,"9,903.04","1,083.30","1,387.27"
02/14/2002,"10,001.99","1,104.20","1,436.70"
02/13/2002,"9,989.67","1,116.50","1,474.71"
02/12/2002,"9,863.74","1,118.50","1,486.75"
02/11/2002,"9,884.78","1,107.50","1,464.76"
02/08/2002,"9,744.24","1,111.90","1,477.64"
02/07/2002,"9,625.44","1,096.20","1,452.17"
02/06/2002,"9,653.39","1,080.20","1,413.86"
02/05/2002,"9,685.43","1,083.50","1,445.96"
02/04/2002,"9,687.09","1,090.00","1,462.86"
02/01/2002,"9,907.26","1,094.40","1,479.17"
01/31/2002,"9,920.00","1,122.20","1,528.15"
01/30/2002,"9,762.86","1,130.20","1,550.17"
01/29/2002,"9,618.24","1,113.60","1,538.94"
01/28/2002,"9,865.75","1,100.60","1,519.33"
01/25/2002,"9,840.08","1,133.10","1,564.86"
01/24/2002,"9,796.07","1,133.30","1,558.26"
01/23/2002,"9,730.96","1,132.20","1,565.13"
01/22/2002,"9,713.80","1,128.20","1,549.21"
01/18/2002,"9,771.85","1,119.30","1,501.78"
01/17/2002,"9,850.04","1,127.60","1,548.22"
01/16/2002,"9,712.27","1,138.90","1,602.32"
01/15/2002,"9,924.15","1,127.60","1,558.98"
01/14/2002,"9,891.42","1,146.20","1,612.46"
01/11/2002,"9,987.53","1,138.40","1,603.76"
01/10/2002,"10,067.86","1,145.60","1,634.17"
01/09/2002,"10,094.09","1,156.50","1,656.68"
01/08/2002,"10,150.55","1,155.10","1,653.76"
01/07/2002,"10,197.05","1,160.70","1,666.58"
01/04/2002,"10,259.74","1,164.90","1,649.83"
01/03/2002,"10,172.14","1,172.50","1,675.03"
01/02/2002,"10,073.40","1,165.30","1,666.66"
12/31/2001,"10,021.50","1,154.70","1,610.39"
12/28/2001,"10,136.99","1,148.10","1,577.05"
12/27/2001,"10,131.31","1,161.00","1,621.13"
12/26/2001,"10,088.14","1,157.10","1,606.48"
12/24/2001,"10,035.34","1,149.40","1,590.84"
12/21/2001,"10,035.34","1,144.70","1,577.31"
12/20/2001,"9,985.18","1,144.90","1,578.27"
12/19/2001,"10,070.49","1,139.90","1,557.36"
12/18/2001,"9,998.39","1,149.60","1,628.69"
12/17/2001,"9,891.97","1,142.90","1,657.68"
12/14/2001,"9,811.15","1,134.40","1,640.34"
12/13/2001,"9,766.45","1,123.10","1,605.67"
12/12/2001,"9,894.81","1,119.40","1,601.91"
12/11/2001,"9,888.37","1,137.10","1,669.95"
12/10/2001,"9,921.45","1,136.80","1,661.27"
12/07/2001,"10,049.46","1,139.90","1,645.36"
12/06/2001,"10,099.14","1,158.30","1,673.90"
12/05/2001,"10,114.29","1,167.10","1,717.97"
12/04/2001,"9,893.84","1,170.30","1,720.91"
12/03/2001,"9,763.96","1,144.80","1,634.27"
11/30/2001,"9,851.56","1,129.90","1,567.54"
11/29/2001,"9,829.42","1,139.50","1,596.05"
11/28/2001,"9,711.86","1,140.20","1,599.30"
11/27/2001,"9,872.60","1,128.50","1,557.03"
11/26/2001,"9,982.75","1,149.50","1,609.87"
11/23/2001,"9,959.71","1,157.40","1,619.65"
11/21/2001,"9,834.68","1,150.30","1,577.47"
11/20/2001,"9,901.38","1,137.00","1,552.01"
11/19/2001,"9,976.46","1,142.70","1,549.70"
11/16/2001,"9,866.99","1,151.10","1,617.58"
11/15/2001,"9,872.39","1,138.70","1,582.14"
11/14/2001,"9,823.61","1,142.20","1,582.58"
11/13/2001,"9,750.95","1,141.20","1,585.89"
11/12/2001,"9,554.37","1,139.10","1,580.76"
11/09/2001,"9,608.00","1,118.30","1,528.75"
11/08/2001,"9,587.52","1,120.30","1,514.96"
11/07/2001,"9,554.37","1,118.50","1,510.60"
11/06/2001,"9,591.12","1,115.80","1,524.67"
11/05/2001,"9,441.03","1,118.90","1,523.09"
11/02/2001,"9,323.54","1,102.80","1,480.21"
11/01/2001,"9,263.90","1,087.20","1,425.78"
10/31/2001,"9,075.14","1,084.10","1,424.15"
10/30/2001,"9,121.98","1,059.80","1,364.78"
10/29/2001,"9,269.50","1,059.80","1,342.26"
10/26/2001,"9,545.17","1,078.30","1,374.58"
10/25/2001,"9,462.90","1,104.60","1,454.90"
10/24/2001,"9,345.62","1,100.10","1,479.05"
10/23/2001,"9,340.08","1,085.20","1,424.69"
10/22/2001,"9,377.03","1,084.80","1,384.06"
10/19/2001,"9,204.11","1,089.90","1,383.07"
10/18/2001,"9,163.22","1,073.50","1,347.59"
10/17/2001,"9,232.97","1,068.60","1,330.33"
10/16/2001,"9,384.23","1,077.10","1,314.80"
10/15/2001,"9,347.62","1,097.50","1,404.81"
10/12/2001,"9,344.16","1,090.00","1,378.92"
10/11/2001,"9,410.45","1,091.70","1,393.84"
10/10/2001,"9,240.86","1,097.40","1,389.87"
10/09/2001,"9,052.44","1,081.00","1,304.68"
10/08/2001,"9,067.94","1,056.80","1,244.56"
10/05/2001,"9,119.77","1,062.40","1,279.63"
10/04/2001,"9,060.88","1,071.40","1,271.73"
10/03/2001,"9,123.78","1,069.60","1,260.66"
10/02/2001,"8,950.59","1,072.30","1,249.41"
10/01/2001,"8,836.83","1,051.30","1,159.37"
09/28/2001,"8,847.56","1,038.50","1,151.24"
09/27/2001,"8,681.42","1,040.90","1,168.37"
09/26/2001,"8,567.39","1,018.60","1,144.27"
09/25/2001,"8,659.97","1,007.00","1,143.48"
09/24/2001,"8,603.86","1,012.30","1,187.77"
09/21/2001,"8,235.81","1,003.50","1,191.02"
09/20/2001,"8,376.21",965.80,"1,126.95"
09/19/2001,"8,759.13",984.50,"1,166.27"
09/18/2001,"8,903.40","1,016.10","1,208.23"
09/17/2001,"8,920.70","1,032.70","1,224.64"
09/10/2001,"9,605.51","1,038.80","1,252.70"
09/07/2001,"9,605.85","1,092.50","1,365.39"
09/06/2001,"9,840.84","1,085.80","1,354.27"
09/05/2001,"10,033.27","1,106.40","1,361.69"
09/04/2001,"9,997.49","1,131.70","1,415.30"
08/31/2001,"9,949.75","1,132.90","1,424.12"
08/30/2001,"9,919.58","1,133.60","1,469.70"
08/29/2001,"10,090.90","1,129.00","1,453.90"
08/28/2001,"10,222.03","1,148.60","1,499.76"
08/27/2001,"10,382.35","1,161.50","1,526.30"
08/24/2001,"10,423.17","1,179.20","1,578.33"
08/23/2001,"10,229.15","1,184.90","1,579.62"
08/22/2001,"10,276.90","1,162.10","1,496.98"
08/21/2001,"10,174.14","1,165.30","1,515.41"
08/20/2001,"10,320.07","1,157.30","1,480.74"
08/17/2001,"10,240.78","1,171.40","1,535.99"
08/16/2001,"10,392.52","1,162.00","1,516.58"
08/15/2001,"10,345.95","1,181.70","1,581.98"
08/14/2001,"10,412.17","1,178.00","1,572.03"
08/13/2001,"10,415.91","1,186.70","1,629.95"
08/10/2001,"10,416.25","1,191.30","1,653.27"
08/09/2001,"10,298.56","1,190.20","1,617.45"
08/08/2001,"10,293.50","1,183.40","1,628.92"
08/07/2001,"10,458.74","1,183.50","1,626.20"
08/06/2001,"10,401.31","1,204.40","1,696.37"
08/03/2001,"10,512.78","1,200.50","1,702.84"
08/02/2001,"10,551.18","1,214.30","1,725.90"
08/01/2001,"10,510.01","1,220.80","1,751.45"
07/31/2001,"10,522.81","1,215.90","1,729.53"
07/30/2001,"10,401.72","1,211.20","1,683.61"
07/27/2001,"10,416.67","1,204.50","1,670.03"
07/26/2001,"10,455.63","1,205.80","1,683.18"
07/25/2001,"10,405.67","1,202.90","1,673.39"
07/24/2001,"10,241.12","1,190.50","1,627.86"
07/23/2001,"10,424.42","1,171.70","1,604.86"
07/20/2001,"10,576.65","1,191.00","1,629.93"
07/19/2001,"10,610.00","1,210.80","1,676.46"
07/18/2001,"10,569.83","1,215.00","1,695.89"
07/17/2001,"10,606.39","1,207.70","1,666.87"
07/16/2001,"10,472.12","1,214.40","1,729.55"
07/13/2001,"10,539.06","1,202.50","1,685.74"
07/12/2001,"10,478.99","1,215.70","1,751.11"
07/11/2001,"10,241.02","1,208.10","1,750.13"
07/10/2001,"10,175.64","1,180.20","1,641.56"
07/09/2001,"10,299.40","1,181.50","1,624.95"
07/06/2001,"10,252.68","1,198.80","1,697.05"
07/05/2001,"10,479.86","1,190.60","1,668.59"
07/03/2001,"10,571.11","1,219.20","1,751.00"
07/02/2001,"10,593.72","1,234.50","1,822.16"
06/29/2001,"10,502.40","1,236.70","1,827.07"
06/28/2001,"10,566.21","1,224.40","1,830.19"
06/27/2001,"10,434.84","1,226.20","1,808.94"
06/26/2001,"10,472.48","1,211.10","1,756.02"
06/25/2001,"10,504.22","1,216.80","1,751.62"
06/22/2001,"10,604.59","1,218.60","1,743.90"
06/21/2001,"10,715.43","1,225.30","1,727.47"
06/20/2001,"10,647.33","1,237.00","1,751.22"
06/19/2001,"10,596.67","1,223.10","1,721.56"
06/18/2001,"10,645.38","1,212.60","1,675.90"
06/15/2001,"10,623.64","1,208.40","1,666.49"
06/14/2001,"10,690.13","1,214.40","1,701.53"
06/13/2001,"10,871.62","1,219.90","1,711.39"
06/12/2001,"10,948.38","1,241.60","1,790.21"
06/11/2001,"10,922.09","1,255.80","1,852.03"
06/08/2001,"10,977.00","1,254.40","1,846.50"
06/07/2001,"11,090.74","1,265.00","1,896.22"
06/06/2001,"11,070.24","1,277.00","1,963.31"
06/05/2001,"11,175.84","1,270.00","1,903.84"
06/04/2001,"11,061.52","1,283.60","1,923.90"
06/01/2001,"10,990.41","1,267.10","1,838.84"
05/31/2001,"10,911.94","1,260.70","1,840.83"
05/30/2001,"10,872.64","1,255.80","1,799.89"
05/29/2001,"11,039.14","1,248.10","1,779.00"
05/25/2001,"11,005.37","1,267.90","1,873.53"
05/24/2001,"11,122.42","1,277.90","1,960.74"
05/23/2001,"11,105.51","1,293.20","2,003.37"
05/22/2001,"11,257.24","1,289.00","1,957.56"
05/21/2001,"11,337.92","1,309.40","2,042.93"
05/18/2001,"11,301.74","1,312.80","2,052.57"
05/17/2001,"11,248.58","1,292.00","1,927.69"
05/16/2001,"11,215.92","1,288.50","1,925.14"
05/15/2001,"10,872.97","1,285.00","1,899.47"
05/14/2001,"10,877.33","1,249.40","1,796.81"
05/11/2001,"10,821.31","1,248.90","1,795.06"
05/10/2001,"10,910.44","1,245.70","1,821.20"
05/09/2001,"10,866.98","1,255.20","1,838.32"
05/08/2001,"10,883.51","1,255.50","1,876.87"
05/07/2001,"10,935.17","1,261.20","1,929.24"
05/04/2001,"10,951.24","1,263.50","1,895.41"
05/03/2001,"10,796.65","1,266.60","1,923.81"
05/02/2001,"10,876.68","1,248.60","1,877.80"
05/01/2001,"10,898.34","1,267.40","1,962.42"
04/30/2001,"10,734.97","1,266.40","1,919.01"
04/27/2001,"10,810.05","1,249.50","1,855.15"
04/26/2001,"10,692.35","1,253.00","1,810.47"
04/25/2001,"10,625.20","1,234.50","1,763.33"
04/24/2001,"10,454.34","1,228.80","1,814.33"
04/23/2001,"10,532.23","1,209.50","1,762.21"
04/20/2001,"10,579.85","1,224.40","1,811.89"
04/19/2001,"10,693.71","1,243.00","1,933.57"
04/18/2001,"10,615.83","1,253.70","1,953.28"
04/17/2001,"10,216.73","1,238.20","1,830.79"
04/16/2001,"10,158.56","1,191.80","1,671.51"
04/12/2001,"10,126.94","1,179.70","1,650.21"
04/11/2001,"10,013.47","1,183.50","1,714.29"
04/10/2001,"10,102.74","1,165.90","1,647.36"
04/09/2001,"9,845.15","1,168.40","1,597.87"
04/06/2001,"9,791.09","1,137.60","1,481.22"
04/05/2001,"9,918.05","1,128.40","1,448.16"
04/04/2001,"9,515.42","1,151.40","1,519.05"
04/03/2001,"9,485.71","1,103.20","1,370.75"
04/02/2001,"9,777.93","1,106.50","1,399.05"
03/30/2001,"9,878.78","1,145.90","1,516.58"
03/29/2001,"9,799.06","1,160.30","1,573.25"
03/28/2001,"9,785.35","1,148.00","1,563.14"
03/27/2001,"9,947.54","1,153.30","1,602.22"
03/26/2001,"9,687.53","1,182.20","1,735.70"
03/23/2001,"9,504.78","1,152.70","1,676.90"
03/22/2001,"9,389.48","1,139.80","1,705.02"
03/21/2001,"9,487.00","1,117.60","1,701.90"
03/20/2001,"9,720.76","1,122.10","1,605.04"
03/19/2001,"9,959.11","1,142.60","1,614.47"
03/16/2001,"9,823.41","1,170.80","1,730.46"
03/15/2001,"10,031.28","1,150.50","1,647.51"
03/14/2001,"9,973.46","1,173.60","1,697.92"
03/13/2001,"10,290.80","1,166.70","1,745.08"
03/12/2001,"10,208.25","1,197.70","1,789.70"
03/09/2001,"10,644.62","1,180.20","1,680.64"
03/08/2001,"10,858.25","1,233.40","1,813.02"
03/07/2001,"10,729.60","1,264.70","1,938.15"
03/06/2001,"10,591.22","1,261.90","1,996.23"
03/05/2001,"10,562.30","1,253.80","1,976.31"
03/02/2001,"10,466.31","1,241.40","1,916.68"
03/01/2001,"10,450.14","1,234.20","1,881.34"
02/28/2001,"10,495.28","1,241.20","1,968.02"
02/27/2001,"10,636.88","1,239.90","1,908.32"
02/26/2001,"10,642.53","1,257.90","1,964.52"
02/23/2001,"10,441.90","1,267.70","2,097.64"
02/22/2001,"10,526.81","1,245.90","2,056.06"
02/21/2001,"10,526.58","1,252.80","2,032.42"
02/20/2001,"10,730.88","1,255.30","2,058.54"
02/16/2001,"10,799.82","1,278.90","2,095.11"
02/15/2001,"10,891.02","1,301.50","2,212.51"
02/14/2001,"10,795.41","1,326.60","2,371.04"
02/13/2001,"10,903.32","1,315.90","2,305.82"
02/12/2001,"10,946.77","1,318.80","2,208.40"
02/09/2001,"10,781.45","1,330.30","2,286.85"
02/08/2001,"10,880.55","1,314.80","2,261.77"
02/07/2001,"10,946.72","1,332.50","2,355.67"
02/06/2001,"10,957.42","1,340.90","2,409.66"
02/05/2001,"10,965.85","1,352.30","2,473.24"
02/02/2001,"10,864.10","1,354.30","2,467.30"
02/01/2001,"10,983.62","1,349.50","2,472.18"
01/31/2001,"10,887.36","1,373.50","2,607.16"
01/30/2001,"10,881.20","1,366.00","2,593.00"
01/29/2001,"10,702.19","1,373.70","2,686.14"
01/26/2001,"10,659.98","1,364.20","2,694.53"
01/25/2001,"10,729.52","1,355.00","2,631.78"
01/24/2001,"10,646.97","1,357.50","2,595.85"
01/23/2001,"10,649.81","1,364.30","2,726.45"
01/22/2001,"10,578.24","1,360.40","2,730.05"
01/19/2001,"10,587.59","1,342.90","2,643.13"
01/18/2001,"10,678.28","1,342.50","2,655.68"
01/17/2001,"10,584.34","1,348.00","2,670.47"
01/16/2001,"10,652.66","1,329.50","2,558.67"
01/12/2001,"10,525.38","1,326.70","2,470.72"
01/11/2001,"10,609.55","1,318.30","2,506.05"
01/10/2001,"10,604.27","1,326.80","2,524.29"
01/09/2001,"10,572.55","1,313.30","2,413.71"
01/08/2001,"10,621.35","1,300.80","2,311.40"
01/05/2001,"10,662.01","1,295.90","2,281.54"
01/04/2001,"10,912.41","1,298.30","2,267.85"
01/03/2001,"10,945.75","1,333.30","2,460.04"
01/02/2001,"10,646.15","1,347.60","2,528.38"
12/29/2000,"10,786.85","1,283.30","2,128.78"
12/28/2000,"10,868.76","1,320.30","2,341.70"
12/27/2000,"10,803.16","1,334.20","2,464.62"
12/26/2000,"10,692.44","1,328.90","2,460.21"
12/22/2000,"10,635.56","1,315.20","2,404.60"
12/21/2000,"10,487.29","1,306.00","2,436.26"
12/20/2000,"10,318.93","1,274.90","2,224.84"
12/19/2000,"10,584.37","1,264.70","2,210.32"
12/18/2000,"10,645.42","1,305.60","2,399.63"
12/15/2000,"10,434.96","1,322.70","2,543.09"
12/14/2000,"10,674.99","1,312.20","2,549.48"
12/13/2000,"10,794.44","1,340.90","2,639.26"
12/12/2000,"10,768.27","1,360.00","2,748.88"
12/11/2000,"10,725.80","1,371.20","2,863.21"
12/08/2000,"10,712.91","1,380.20","2,972.91"
12/07/2000,"10,617.36","1,369.90","2,895.39"
12/06/2000,"10,664.38","1,343.50","2,719.91"
12/05/2000,"10,898.72","1,351.50","2,743.70"
12/04/2000,"10,560.10","1,376.50","2,852.87"
12/01/2000,"10,373.54","1,325.00","2,554.40"
11/30/2000,"10,414.49","1,315.20","2,549.74"
11/29/2000,"10,629.11","1,315.00","2,506.54"
11/28/2000,"10,507.58","1,341.90","2,602.85"
11/27/2000,"10,546.07","1,336.10","2,621.11"
11/24/2000,"10,470.23","1,349.00","2,769.32"
11/22/2000,"10,399.32","1,341.80","2,830.09"
11/21/2000,"10,494.50","1,322.40","2,668.25"
11/20/2000,"10,462.65","1,347.30","2,786.53"
11/17/2000,"10,629.87","1,342.60","2,792.41"
11/16/2000,"10,656.03","1,367.70","2,934.81"
11/15/2000,"10,707.60","1,372.30","2,925.16"
11/14/2000,"10,681.06","1,389.80","3,076.70"
11/13/2000,"10,517.25","1,383.00","3,039.50"
11/10/2000,"10,602.95","1,351.30","2,836.62"
11/09/2000,"10,834.25","1,366.00","2,890.26"
11/08/2000,"10,907.06","1,400.10","3,057.06"
11/07/2000,"10,952.18","1,409.30","3,059.09"
11/06/2000,"10,977.21","1,431.90","3,279.57"
11/03/2000,"10,817.95","1,432.20","3,290.47"
11/02/2000,"10,880.51","1,426.70","3,321.91"
11/01/2000,"10,899.47","1,428.30","3,308.48"
10/31/2000,"10,971.14","1,421.20","3,225.27"
10/30/2000,"10,835.77","1,429.40","3,282.30"
10/27/2000,"10,590.62","1,398.70","3,081.07"
10/26/2000,"10,380.12","1,379.60","3,175.25"
10/25/2000,"10,326.48","1,364.40","3,167.14"
10/24/2000,"10,393.07","1,364.90","3,107.61"
10/23/2000,"10,271.72","1,398.10","3,353.26"
10/20/2000,"10,226.59","1,395.80","3,422.00"
10/19/2000,"10,142.98","1,396.90","3,456.61"
10/18/2000,"9,975.02","1,388.80","3,402.95"
10/17/2000,"10,089.71","1,342.10","3,139.31"
10/16/2000,"10,238.80","1,350.00","3,172.19"
10/13/2000,"10,192.18","1,374.60","3,249.46"
10/12/2000,"10,034.58","1,374.20","3,277.77"
10/11/2000,"10,413.79","1,329.80","3,004.45"
10/10/2000,"10,524.40","1,364.60","3,100.53"
10/09/2000,"10,568.43","1,387.00","3,188.29"
10/06/2000,"10,596.54","1,402.00","3,318.90"
10/05/2000,"10,724.92","1,409.00","3,311.94"
10/04/2000,"10,784.48","1,436.30","3,424.32"
10/03/2000,"10,719.74","1,434.30","3,453.36"
10/02/2000,"10,700.13","1,426.50","3,353.34"
09/29/2000,"10,650.92","1,436.20","3,457.97"
09/28/2000,"10,824.06","1,436.50","3,570.61"
09/27/2000,"10,628.36","1,458.30","3,725.15"
09/26/2000,"10,631.32","1,426.60","3,571.90"
09/25/2000,"10,808.15","1,427.20","3,582.59"
09/22/2000,"10,847.37","1,439.00","3,622.10"
09/21/2000,"10,765.52","1,448.70","3,701.18"
09/20/2000,"10,687.92","1,449.00","3,718.15"
09/19/2000,"10,789.29","1,451.30","3,790.45"
09/18/2000,"10,808.52","1,459.90","3,756.40"
09/15/2000,"10,927.00","1,444.50","3,585.52"
09/14/2000,"11,087.47","1,465.80","3,676.33"
09/13/2000,"11,182.18","1,480.90","3,737.42"
09/12/2000,"11,233.23","1,484.90","3,741.75"
09/11/2000,"11,195.49","1,482.00","3,666.87"
09/08/2000,"11,220.65","1,489.30","3,706.74"
09/07/2000,"11,259.87","1,494.50","3,813.44"
09/06/2000,"11,310.64","1,502.50","3,953.36"
09/05/2000,"11,260.61","1,492.20","3,837.62"
09/01/2000,"11,238.78","1,507.10","3,987.03"
08/31/2000,"11,215.10","1,520.80","4,099.30"
08/30/2000,"11,103.01","1,517.70","4,077.59"
08/29/2000,"11,215.10","1,502.60","3,968.73"
08/28/2000,"11,252.84","1,509.80","3,951.94"
08/25/2000,"11,192.63","1,514.10","3,954.24"
08/24/2000,"11,182.74","1,506.50","3,931.25"
08/23/2000,"11,144.65","1,508.30","3,949.57"
08/22/2000,"11,139.15","1,506.00","3,896.92"
08/21/2000,"11,079.81","1,498.10","3,827.89"
08/18/2000,"11,046.48","1,499.50","3,827.62"
08/17/2000,"11,055.64","1,491.70","3,807.51"
08/16/2000,"11,008.39","1,496.10","3,830.59"
08/15/2000,"11,067.00","1,479.80","3,721.25"
08/14/2000,"11,176.14","1,484.40","3,722.62"
08/11/2000,"11,027.80","1,491.60","3,719.61"
08/10/2000,"10,908.76","1,471.80","3,644.61"
08/09/2000,"10,905.83","1,460.20","3,595.19"
08/08/2000,"10,976.89","1,472.90","3,693.04"
08/07/2000,"10,867.01","1,482.80","3,686.37"
08/04/2000,"10,767.75","1,479.30","3,710.39"
08/03/2000,"10,706.58","1,462.90","3,618.63"
08/02/2000,"10,687.53","1,452.60","3,623.50"
08/01/2000,"10,606.95","1,438.70","3,490.34"
07/31/2000,"10,521.98","1,438.10","3,521.15"
07/28/2000,"10,511.17","1,430.80","3,609.35"
07/27/2000,"10,586.13","1,419.90","3,477.31"
07/26/2000,"10,516.48","1,449.60","3,681.63"
07/25/2000,"10,699.97","1,452.40","3,818.28"
07/24/2000,"10,685.12","1,474.50","3,865.39"
07/21/2000,"10,733.56","1,464.30","3,790.62"
07/20/2000,"10,843.87","1,480.20","3,908.75"
07/19/2000,"10,696.08","1,495.60","3,995.46"
07/18/2000,"10,739.92","1,482.00","3,843.98"
07/17/2000,"10,804.27","1,493.70","3,960.96"
07/14/2000,"10,812.75","1,510.50","4,061.88"
07/13/2000,"10,788.72","1,510.00","4,041.15"
07/12/2000,"10,783.42","1,495.80","3,956.67"
07/11/2000,"10,727.19","1,492.90","3,901.12"
07/10/2000,"10,646.59","1,480.90","3,744.53"
07/07/2000,"10,635.99","1,475.60","3,772.20"
07/06/2000,"10,481.48","1,478.90","3,841.27"
07/05/2000,"10,483.60","1,456.70","3,793.48"
07/03/2000,"10,560.68","1,446.20","3,649.80"
06/30/2000,"10,447.90","1,469.50","3,804.78"
06/29/2000,"10,398.04","1,454.60","3,763.79"
06/28/2000,"10,527.80","1,442.40","3,665.83"
06/27/2000,"10,504.47","1,454.80","3,771.06"
06/26/2000,"10,543.00","1,450.50","3,699.00"
06/23/2000,"10,404.76","1,455.30","3,771.45"
06/22/2000,"10,376.12","1,441.50","3,685.30"
06/21/2000,"10,497.75","1,452.20","3,804.11"
06/20/2000,"10,435.17","1,479.10","3,970.00"
06/19/2000,"10,557.85","1,476.00","3,933.83"
06/16/2000,"10,449.31","1,486.00","3,933.70"
06/15/2000,"10,714.83","1,464.50","3,787.36"
06/14/2000,"10,687.96","1,478.70","3,752.01"
